technology,month,day,hour,generation_mwh
Photovoltaic Thermal,10,7,19,915.4
Photovoltaic Thermal,10,7,20,510.2
Photovoltaic Thermal,10,7,21,419.0
Photovoltaic Thermal,10,7,22,433.0
Photovoltaic Thermal,10,7,23,400.1
Photovoltaic Thermal,10,8,0,359.0
Photovoltaic Thermal,10,8,1,220.0
Photovoltaic Thermal,10,8,2,86.0
Photovoltaic Thermal,10,8,3,74.0
Photovoltaic Thermal,10,8,4,84.0
Photovoltaic Thermal,10,8,5,74.0
Photovoltaic Thermal,10,8,6,66.0
Photovoltaic Thermal,10,8,7,39.0
Photovoltaic Thermal,10,8,8,41.1
Photovoltaic Thermal,10,8,9,68.8
Photovoltaic Thermal,10,8,10,720.8
Photovoltaic Thermal,10,8,11,1550.9
Photovoltaic Thermal,10,8,12,1690.1
Photovoltaic Thermal,10,8,13,1704.3
Photovoltaic Thermal,10,8,14,1710.9
Photovoltaic Thermal,10,8,15,1753.2
Photovoltaic Thermal,10,8,16,1816.4
Photovoltaic Thermal,10,8,17,1824.9
Photovoltaic Thermal,10,8,18,1631.6
Photovoltaic Thermal,10,8,19,964.2
Photovoltaic Thermal,10,8,20,557.2
Photovoltaic Thermal,10,8,21,480.7
Photovoltaic Thermal,10,8,22,476.6
Photovoltaic Thermal,10,8,23,460.6
Photovoltaic Thermal,10,9,0,393.5
Photovoltaic Thermal,10,9,1,203.5
Photovoltaic Thermal,10,9,2,113.5
Photovoltaic Thermal,10,9,3,87.5
Photovoltaic Thermal,10,9,4,85.5
Photovoltaic Thermal,10,9,5,56.5
Photovoltaic Thermal,10,9,6,55.5
Photovoltaic Thermal,10,9,7,53.5
Photovoltaic Thermal,10,9,8,32.2
Photovoltaic Thermal,10,9,9,67.0
Photovoltaic Thermal,10,9,10,525.1
Photovoltaic Thermal,10,9,11,1184.2
Photovoltaic Thermal,10,9,12,1404.2
Photovoltaic Thermal,10,9,13,1436.5
Photovoltaic Thermal,10,9,14,1423.0
Photovoltaic Thermal,10,9,15,1413.5
Photovoltaic Thermal,10,9,16,1431.5
Photovoltaic Thermal,10,9,17,1371.8
Photovoltaic Thermal,10,9,18,1229.5
Photovoltaic Thermal,10,9,19,675.5
Photovoltaic Thermal,10,9,20,322.4
Photovoltaic Thermal,10,9,21,206.4
Photovoltaic Thermal,10,9,22,134.1
Photovoltaic Thermal,10,9,23,53.0
Photovoltaic Thermal,10,10,0,26.0
Photovoltaic Thermal,10,10,1,26.0
Photovoltaic Thermal,10,10,2,18.0
Photovoltaic Thermal,10,10,3,10.0
Photovoltaic Thermal,10,10,4,10.0
Photovoltaic Thermal,10,10,5,10.0
Photovoltaic Thermal,10,10,6,10.0
Photovoltaic Thermal,10,10,7,10.0
Photovoltaic Thermal,10,10,8,10.1
Photovoltaic Thermal,10,10,9,40.2
Photovoltaic Thermal,10,10,10,351.3
Photovoltaic Thermal,10,10,11,1029.9
Photovoltaic Thermal,10,10,12,1354.9
Photovoltaic Thermal,10,10,13,1389.2
Photovoltaic Thermal,10,10,14,1369.7
Photovoltaic Thermal,10,10,15,1350.1
Photovoltaic Thermal,10,10,16,1285.4
Photovoltaic Thermal,10,10,17,1196.9
Photovoltaic Thermal,10,10,18,922.1
Photovoltaic Thermal,10,10,19,563.5
Photovoltaic Thermal,10,10,20,394.2
Photovoltaic Thermal,10,10,21,299.9
Photovoltaic Thermal,10,10,22,132.1
Photovoltaic Thermal,10,10,23,43.0
Photovoltaic Thermal,10,11,0,46.0
Photovoltaic Thermal,10,11,1,20.0
Photovoltaic Thermal,10,11,2,20.0
Photovoltaic Thermal,10,11,3,20.0
Photovoltaic Thermal,10,11,4,20.0
Photovoltaic Thermal,10,11,5,20.0
Photovoltaic Thermal,10,11,6,20.0
Photovoltaic Thermal,10,11,7,20.0
Photovoltaic Thermal,10,11,8,20.1
Photovoltaic Thermal,10,11,9,27.1
Photovoltaic Thermal,10,11,10,241.1
Photovoltaic Thermal,10,11,11,764.5
Photovoltaic Thermal,10,11,12,998.7
Photovoltaic Thermal,10,11,13,1136.9
Photovoltaic Thermal,10,11,14,1220.8
Photovoltaic Thermal,10,11,15,1318.1
Photovoltaic Thermal,10,11,16,1391.1
Photovoltaic Thermal,10,11,17,1348.2
Photovoltaic Thermal,10,11,18,1116.8
Photovoltaic Thermal,10,11,19,620.7
Photovoltaic Thermal,10,11,20,279.9
Photovoltaic Thermal,10,11,21,96.1
Photovoltaic Thermal,10,11,22,82.9
Photovoltaic Thermal,10,11,23,25.8
Photovoltaic Thermal,10,12,0,25.8
Photovoltaic Thermal,10,12,1,25.8
Photovoltaic Thermal,10,12,2,25.8
Photovoltaic Thermal,10,12,3,20.0
Photovoltaic Thermal,10,12,4,12.0
Photovoltaic Thermal,10,12,5,10.0
Photovoltaic Thermal,10,12,6,10.0
Photovoltaic Thermal,10,12,7,10.0
Photovoltaic Thermal,10,12,8,10.0
Photovoltaic Thermal,10,12,9,22.0
Photovoltaic Thermal,10,12,10,333.9
Photovoltaic Thermal,10,12,11,913.7
Photovoltaic Thermal,10,12,12,1145.1
Photovoltaic Thermal,10,12,13,1283.1
Photovoltaic Thermal,10,12,14,1371.7
Photovoltaic Thermal,10,12,15,1419.1
Photovoltaic Thermal,10,12,16,1454.3
Photovoltaic Thermal,10,12,17,1420.5
Photovoltaic Thermal,10,12,18,1226.3
Photovoltaic Thermal,10,12,19,678.2
Photovoltaic Thermal,10,12,20,284.4
Photovoltaic Thermal,10,12,21,88.7
Photovoltaic Thermal,10,12,22,32.0
Photovoltaic Thermal,10,12,23,19.1
Photovoltaic Thermal,10,13,0,10.0
Photovoltaic Thermal,10,13,1,13.2
Photovoltaic Thermal,10,13,2,21.3
Photovoltaic Thermal,10,13,3,26.0
Photovoltaic Thermal,10,13,4,26.0
Photovoltaic Thermal,10,13,5,26.0
Photovoltaic Thermal,10,13,6,26.0
Photovoltaic Thermal,10,13,7,26.0
Photovoltaic Thermal,10,13,8,26.2
Photovoltaic Thermal,10,13,9,38.1
Photovoltaic Thermal,10,13,10,556.2
Photovoltaic Thermal,10,13,11,1429.5
Photovoltaic Thermal,10,13,12,1646.1
Photovoltaic Thermal,10,13,13,1664.8
Photovoltaic Thermal,10,13,14,1660.9
Photovoltaic Thermal,10,13,15,1735.1
Photovoltaic Thermal,10,13,16,1770.6
Photovoltaic Thermal,10,13,17,1776.3
Photovoltaic Thermal,10,13,18,1490.8
Photovoltaic Thermal,10,13,19,842.0
Photovoltaic Thermal,10,13,20,503.5
Photovoltaic Thermal,10,13,21,458.8
Photovoltaic Thermal,10,13,22,346.2
Photovoltaic Thermal,10,13,23,258.3
Photovoltaic Thermal,10,14,0,91.0
Photovoltaic Thermal,10,14,1,20.0
Photovoltaic Thermal,10,14,2,20.0
Photovoltaic Thermal,10,14,3,20.0
Photovoltaic Thermal,10,14,4,20.0
Photovoltaic Thermal,10,14,5,20.0
Photovoltaic Thermal,10,14,6,20.0
Photovoltaic Thermal,10,14,7,20.0
Photovoltaic Thermal,10,14,8,20.2
Photovoltaic Thermal,10,14,9,43.9
Photovoltaic Thermal,10,14,10,533.5
Photovoltaic Thermal,10,14,11,1511.0
Photovoltaic Thermal,10,14,12,1772.7
Photovoltaic Thermal,10,14,13,1755.1
Photovoltaic Thermal,10,14,14,1734.2
Photovoltaic Thermal,10,14,15,1784.8
Photovoltaic Thermal,10,14,16,1786.0
Photovoltaic Thermal,10,14,17,1733.6
Photovoltaic Thermal,10,14,18,1391.6
Photovoltaic Thermal,10,14,19,783.4
Photovoltaic Thermal,10,14,20,443.8
Photovoltaic Thermal,10,14,21,366.9
Photovoltaic Thermal,10,14,22,204.3
Photovoltaic Thermal,10,14,23,205.0
Photovoltaic Thermal,10,15,0,20.0
Photovoltaic Thermal,10,15,1,20.0
Photovoltaic Thermal,10,15,2,20.0
Photovoltaic Thermal,10,15,3,20.0
Photovoltaic Thermal,10,15,4,20.0
Photovoltaic Thermal,10,15,5,20.0
Photovoltaic Thermal,10,15,6,20.0
Photovoltaic Thermal,10,15,7,20.0
Photovoltaic Thermal,10,15,8,20.1
Photovoltaic Thermal,10,15,9,30.5
Photovoltaic Thermal,10,15,10,343.4
Photovoltaic Thermal,10,15,11,1150.1
Photovoltaic Thermal,10,15,12,1406.4
Photovoltaic Thermal,10,15,13,1442.1
Photovoltaic Thermal,10,15,14,1443.9
Photovoltaic Thermal,10,15,15,1471.7
Photovoltaic Thermal,10,15,16,1531.0
Photovoltaic Thermal,10,15,17,1577.1
Photovoltaic Thermal,10,15,18,1359.7
Photovoltaic Thermal,10,15,19,776.0
Photovoltaic Thermal,10,15,20,403.6
Photovoltaic Thermal,10,15,21,270.3
Photovoltaic Thermal,10,15,22,119.7
Photovoltaic Thermal,10,15,23,49.6
Photovoltaic Thermal,10,16,0,19.6
Photovoltaic Thermal,10,16,1,19.6
Photovoltaic Thermal,10,16,2,19.6
Photovoltaic Thermal,10,16,3,19.6
Photovoltaic Thermal,10,16,4,19.7
Photovoltaic Thermal,10,16,5,19.7
Photovoltaic Thermal,10,16,6,19.7
Photovoltaic Thermal,10,16,7,19.6
Photovoltaic Thermal,10,16,8,19.6
Photovoltaic Thermal,10,16,9,38.3
Photovoltaic Thermal,10,16,10,219.4
Photovoltaic Thermal,10,16,11,588.4
Photovoltaic Thermal,10,16,12,831.3
Photovoltaic Thermal,10,16,13,902.7
Photovoltaic Thermal,10,16,14,887.7
Photovoltaic Thermal,10,16,15,906.6
Photovoltaic Thermal,10,16,16,864.2
Photovoltaic Thermal,10,16,17,691.6
Photovoltaic Thermal,10,16,18,468.6
Photovoltaic Thermal,10,16,19,159.1
Photovoltaic Thermal,10,16,20,47.8
Photovoltaic Thermal,10,16,21,31.0
Photovoltaic Thermal,10,16,22,15.6
Photovoltaic Thermal,10,16,23,9.6
Photovoltaic Thermal,10,17,0,10.0
Photovoltaic Thermal,10,17,1,10.4
Photovoltaic Thermal,10,17,2,10.4
Photovoltaic Thermal,10,17,3,10.4
Photovoltaic Thermal,10,17,4,9.6
Photovoltaic Thermal,10,17,5,9.6
Photovoltaic Thermal,10,17,6,9.6
Photovoltaic Thermal,10,17,7,9.6
Photovoltaic Thermal,10,17,8,9.6
Photovoltaic Thermal,10,17,9,10.6
Photovoltaic Thermal,10,17,10,107.4
Photovoltaic Thermal,10,17,11,414.1
Photovoltaic Thermal,10,17,12,707.3
Photovoltaic Thermal,10,17,13,870.4
Photovoltaic Thermal,10,17,14,905.5
Photovoltaic Thermal,10,17,15,835.6
Photovoltaic Thermal,10,17,16,770.4
Photovoltaic Thermal,10,17,17,654.8
Photovoltaic Thermal,10,17,18,409.8
Photovoltaic Thermal,10,17,19,132.9
Photovoltaic Thermal,10,17,20,25.6
Photovoltaic Thermal,10,17,21,15.0
Photovoltaic Thermal,10,17,22,12.1
Photovoltaic Thermal,10,17,23,9.6
Photovoltaic Thermal,10,18,0,9.6
Photovoltaic Thermal,10,18,1,9.6
Photovoltaic Thermal,10,18,2,9.6
Photovoltaic Thermal,10,18,3,9.6
Photovoltaic Thermal,10,18,4,9.6
Photovoltaic Thermal,10,18,5,9.6
Photovoltaic Thermal,10,18,6,10.6
Photovoltaic Thermal,10,18,7,22.6
Photovoltaic Thermal,10,18,8,22.6
Photovoltaic Thermal,10,18,9,25.5
Photovoltaic Thermal,10,18,10,123.2
Photovoltaic Thermal,10,18,11,479.2
Photovoltaic Thermal,10,18,12,873.9
Photovoltaic Thermal,10,18,13,997.8
Photovoltaic Thermal,10,18,14,1036.8
Photovoltaic Thermal,10,18,15,1085.6
Photovoltaic Thermal,10,18,16,1024.5
Photovoltaic Thermal,10,18,17,940.4
Photovoltaic Thermal,10,18,18,648.9
Photovoltaic Thermal,10,18,19,302.9
Photovoltaic Thermal,10,18,20,143.8
Photovoltaic Thermal,10,18,21,81.1
Photovoltaic Thermal,10,18,22,25.8
Photovoltaic Thermal,10,18,23,19.6
Photovoltaic Thermal,10,19,0,19.4
Photovoltaic Thermal,10,19,1,20.0
Photovoltaic Thermal,10,19,2,20.0
Photovoltaic Thermal,10,19,3,19.6
Photovoltaic Thermal,10,19,4,19.6
Photovoltaic Thermal,10,19,5,19.6
Photovoltaic Thermal,10,19,6,19.6
Photovoltaic Thermal,10,19,7,19.6
Photovoltaic Thermal,10,19,8,19.6
Photovoltaic Thermal,10,19,9,32.1
Photovoltaic Thermal,10,19,10,246.6
Photovoltaic Thermal,10,19,11,1055.2
Photovoltaic Thermal,10,19,12,1462.7
Photovoltaic Thermal,10,19,13,1558.2
Photovoltaic Thermal,10,19,14,1587.9
Photovoltaic Thermal,10,19,15,1615.4
Photovoltaic Thermal,10,19,16,1700.5
Photovoltaic Thermal,10,19,17,1687.9
Photovoltaic Thermal,10,19,18,1268.5
Photovoltaic Thermal,10,19,19,682.2
Photovoltaic Thermal,10,19,20,376.8
Photovoltaic Thermal,10,19,21,286.7
Photovoltaic Thermal,10,19,22,179.6
Photovoltaic Thermal,10,19,23,52.6
Photovoltaic Thermal,10,20,0,17.0
Photovoltaic Thermal,10,20,1,17.0
Photovoltaic Thermal,10,20,2,16.1
Photovoltaic Thermal,10,20,3,17.0
Photovoltaic Thermal,10,20,4,19.6
Photovoltaic Thermal,10,20,5,19.6
Photovoltaic Thermal,10,20,6,19.6
Photovoltaic Thermal,10,20,7,19.6
Photovoltaic Thermal,10,20,8,19.6
Photovoltaic Thermal,10,20,9,25.3
Photovoltaic Thermal,10,20,10,226.9
Photovoltaic Thermal,10,20,11,1006.8
Photovoltaic Thermal,10,20,12,1347.8
Photovoltaic Thermal,10,20,13,1354.0
Photovoltaic Thermal,10,20,14,1309.9
Photovoltaic Thermal,10,20,15,1386.2
Photovoltaic Thermal,10,20,16,1413.0
Photovoltaic Thermal,10,20,17,1375.7
Photovoltaic Thermal,10,20,18,1074.5
Photovoltaic Thermal,10,20,19,587.0
Photovoltaic Thermal,10,20,20,297.3
Photovoltaic Thermal,10,20,21,94.8
Photovoltaic Thermal,10,20,22,33.6
Photovoltaic Thermal,10,20,23,21.6
Photovoltaic Thermal,10,21,0,14.0
Photovoltaic Thermal,10,21,1,11.1
Photovoltaic Thermal,10,21,2,11.1
Photovoltaic Thermal,10,21,3,10.9
Photovoltaic Thermal,10,21,4,9.6
Photovoltaic Thermal,10,21,5,9.6
Photovoltaic Thermal,10,21,6,9.6
Photovoltaic Thermal,10,21,7,9.6
Photovoltaic Thermal,10,21,8,9.6
Photovoltaic Thermal,10,21,9,20.2
Photovoltaic Thermal,10,21,10,275.3
Photovoltaic Thermal,10,21,11,1079.8
Photovoltaic Thermal,10,21,12,1438.0
Photovoltaic Thermal,10,21,13,1477.0
Photovoltaic Thermal,10,21,14,1506.0
Photovoltaic Thermal,10,21,15,1526.8
Photovoltaic Thermal,10,21,16,1551.3
Photovoltaic Thermal,10,21,17,1526.0
Photovoltaic Thermal,10,21,18,1194.4
Photovoltaic Thermal,10,21,19,615.9
Photovoltaic Thermal,10,21,20,228.7
Photovoltaic Thermal,10,21,21,114.7
Photovoltaic Thermal,10,21,22,78.9
Photovoltaic Thermal,10,21,23,27.4
Photovoltaic Thermal,10,22,0,28.1
Photovoltaic Thermal,10,22,1,20.2
Photovoltaic Thermal,10,22,2,12.9
Photovoltaic Thermal,10,22,3,12.9
Photovoltaic Thermal,10,22,4,9.7
Photovoltaic Thermal,10,22,5,9.7
Photovoltaic Thermal,10,22,6,9.6
Photovoltaic Thermal,10,22,7,9.6
Photovoltaic Thermal,10,22,8,9.7
Photovoltaic Thermal,10,22,9,26.5
Photovoltaic Thermal,10,22,10,338.1
Photovoltaic Thermal,10,22,11,1167.7
Photovoltaic Thermal,10,22,12,1425.4
Photovoltaic Thermal,10,22,13,1481.6
Photovoltaic Thermal,10,22,14,1474.8
Photovoltaic Thermal,10,22,15,1543.6
Photovoltaic Thermal,10,22,16,1618.0
Photovoltaic Thermal,10,22,17,1588.6
Photovoltaic Thermal,10,22,18,1203.1
Photovoltaic Thermal,10,22,19,617.5
Photovoltaic Thermal,10,22,20,364.0
Photovoltaic Thermal,10,22,21,311.3
Photovoltaic Thermal,10,22,22,198.8
Photovoltaic Thermal,10,22,23,40.6
Photovoltaic Thermal,10,23,0,19.6
Photovoltaic Thermal,10,23,1,19.6
Photovoltaic Thermal,10,23,2,19.6
Photovoltaic Thermal,10,23,3,19.6
Photovoltaic Thermal,10,23,4,19.6
Photovoltaic Thermal,10,23,5,19.6
Photovoltaic Thermal,10,23,6,19.6
Photovoltaic Thermal,10,23,7,19.6
Photovoltaic Thermal,10,23,8,19.8
Photovoltaic Thermal,10,23,9,31.2
Photovoltaic Thermal,10,23,10,353.4
Photovoltaic Thermal,10,23,11,1362.8
Photovoltaic Thermal,10,23,12,1614.0
Photovoltaic Thermal,10,23,13,1572.4
Photovoltaic Thermal,10,23,14,1548.5
Photovoltaic Thermal,10,23,15,1607.6
Photovoltaic Thermal,10,23,16,1669.9
Photovoltaic Thermal,10,23,17,1652.6
Photovoltaic Thermal,10,23,18,1255.3
Photovoltaic Thermal,10,23,19,694.3
Photovoltaic Thermal,10,23,20,363.6
Photovoltaic Thermal,10,23,21,194.6
Photovoltaic Thermal,10,23,22,103.7
Photovoltaic Thermal,10,23,23,19.6
Photovoltaic Thermal,10,24,0,19.6
Photovoltaic Thermal,10,24,1,19.6
Photovoltaic Thermal,10,24,2,19.6
Photovoltaic Thermal,10,24,3,19.6
Photovoltaic Thermal,10,24,4,21.0
Photovoltaic Thermal,10,24,5,21.8
Photovoltaic Thermal,10,24,6,21.1
Photovoltaic Thermal,10,24,7,19.6
Photovoltaic Thermal,10,24,8,19.8
Photovoltaic Thermal,10,24,9,30.3
Photovoltaic Thermal,10,24,10,365.9
Photovoltaic Thermal,10,24,11,1349.0
Photovoltaic Thermal,10,24,12,1595.2
Photovoltaic Thermal,10,24,13,1610.9
Photovoltaic Thermal,10,24,14,1607.3
Photovoltaic Thermal,10,24,15,1667.8
Photovoltaic Thermal,10,24,16,1728.9
Photovoltaic Thermal,10,24,17,1716.6
Photovoltaic Thermal,10,24,18,1317.9
Photovoltaic Thermal,10,24,19,698.5
Photovoltaic Thermal,10,24,20,365.1
Photovoltaic Thermal,10,24,21,305.5
Photovoltaic Thermal,10,24,22,169.9
Photovoltaic Thermal,10,24,23,25.6
Photovoltaic Thermal,10,25,0,25.6
Photovoltaic Thermal,10,25,1,25.6
Photovoltaic Thermal,10,25,2,25.7
Photovoltaic Thermal,10,25,3,15.7
Photovoltaic Thermal,10,25,4,9.7
Photovoltaic Thermal,10,25,5,9.7
Photovoltaic Thermal,10,25,6,9.7
Photovoltaic Thermal,10,25,7,9.7
Photovoltaic Thermal,10,25,8,9.7
Photovoltaic Thermal,10,25,9,15.1
Photovoltaic Thermal,10,25,10,90.3
Photovoltaic Thermal,10,25,11,622.7
Photovoltaic Thermal,10,25,12,1063.3
Photovoltaic Thermal,10,25,13,1084.9
Photovoltaic Thermal,10,25,14,1078.0
Photovoltaic Thermal,10,25,15,1106.8
Photovoltaic Thermal,10,25,16,1205.4
Photovoltaic Thermal,10,25,17,1218.6
Photovoltaic Thermal,10,25,18,878.4
Photovoltaic Thermal,10,25,19,320.4
Photovoltaic Thermal,10,25,20,86.5
Photovoltaic Thermal,10,25,21,32.3
Photovoltaic Thermal,10,25,22,19.7
Photovoltaic Thermal,10,25,23,19.6
Photovoltaic Thermal,10,26,0,19.6
Photovoltaic Thermal,10,26,1,19.6
Photovoltaic Thermal,10,26,2,19.6
Photovoltaic Thermal,10,26,3,19.6
Photovoltaic Thermal,10,26,4,19.6
Photovoltaic Thermal,10,26,5,19.6
Photovoltaic Thermal,10,26,6,19.7
Photovoltaic Thermal,10,26,7,19.6
Photovoltaic Thermal,10,26,8,19.7
Photovoltaic Thermal,10,26,9,25.7
Photovoltaic Thermal,10,26,10,228.9
Photovoltaic Thermal,10,26,11,1001.6
Photovoltaic Thermal,10,26,12,1031.9
Photovoltaic Thermal,10,26,13,1252.0
Photovoltaic Thermal,10,26,14,1311.7
Photovoltaic Thermal,10,26,15,1363.8
Photovoltaic Thermal,10,26,16,1378.6
Photovoltaic Thermal,10,26,17,1383.2
Photovoltaic Thermal,10,26,18,1065.1
Photovoltaic Thermal,10,26,19,519.8
Photovoltaic Thermal,10,26,20,231.9
Photovoltaic Thermal,10,26,21,94.8
Photovoltaic Thermal,10,26,22,58.6
Photovoltaic Thermal,10,26,23,9.6
Photovoltaic Thermal,10,27,0,9.6
Photovoltaic Thermal,10,27,1,9.6
Photovoltaic Thermal,10,27,2,9.6
Photovoltaic Thermal,10,27,3,9.6
Photovoltaic Thermal,10,27,4,9.6
Photovoltaic Thermal,10,27,5,9.6
Photovoltaic Thermal,10,27,6,9.6
Photovoltaic Thermal,10,27,7,9.6
Photovoltaic Thermal,10,27,8,9.7
Photovoltaic Thermal,10,27,9,15.5
Photovoltaic Thermal,10,27,10,269.0
Photovoltaic Thermal,10,27,11,949.1
Photovoltaic Thermal,10,27,12,1240.1
Photovoltaic Thermal,10,27,13,1254.0
Photovoltaic Thermal,10,27,14,1260.8
Photovoltaic Thermal,10,27,15,1293.0
Photovoltaic Thermal,10,27,16,1341.4
Photovoltaic Thermal,10,27,17,1397.5
Photovoltaic Thermal,10,27,18,1166.8
Photovoltaic Thermal,10,27,19,626.8
Photovoltaic Thermal,10,27,20,306.8
Photovoltaic Thermal,10,27,21,146.2
Photovoltaic Thermal,10,27,22,72.6
Photovoltaic Thermal,10,27,23,19.6
Photovoltaic Thermal,10,28,0,19.5
Photovoltaic Thermal,10,28,1,19.5
Photovoltaic Thermal,10,28,2,21.1
Photovoltaic Thermal,10,28,3,21.1
Photovoltaic Thermal,10,28,4,19.6
Photovoltaic Thermal,10,28,5,19.6
Photovoltaic Thermal,10,28,6,19.6
Photovoltaic Thermal,10,28,7,19.6
Photovoltaic Thermal,10,28,8,19.7
Photovoltaic Thermal,10,28,9,37.6
Photovoltaic Thermal,10,28,10,289.0
Photovoltaic Thermal,10,28,11,1072.9
Photovoltaic Thermal,10,28,12,1226.2
Photovoltaic Thermal,10,28,13,1309.7
Photovoltaic Thermal,10,28,14,1390.3
Photovoltaic Thermal,10,28,15,1435.7
Photovoltaic Thermal,10,28,16,1458.6
Photovoltaic Thermal,10,28,17,1333.0
Photovoltaic Thermal,10,28,18,929.7
Photovoltaic Thermal,10,28,19,457.1
Photovoltaic Thermal,10,28,20,187.8
Photovoltaic Thermal,10,28,21,89.8
Photovoltaic Thermal,10,28,22,53.1
Photovoltaic Thermal,10,28,23,46.0
Photovoltaic Thermal,10,29,0,12.0
Photovoltaic Thermal,10,29,1,3.0
Photovoltaic Thermal,10,29,2,
Photovoltaic Thermal,10,29,3,
Photovoltaic Thermal,10,29,4,
Photovoltaic Thermal,10,29,5,
Photovoltaic Thermal,10,29,6,
Photovoltaic Thermal,10,29,7,
Photovoltaic Thermal,10,29,8,
Photovoltaic Thermal,10,29,9,0.2
Photovoltaic Thermal,10,29,10,8.3
Photovoltaic Thermal,10,29,11,45.8
Photovoltaic Thermal,10,29,12,70.1
Photovoltaic Thermal,10,29,13,85.1
Photovoltaic Thermal,10,29,14,79.9
Photovoltaic Thermal,10,29,15,85.2
Photovoltaic Thermal,10,29,16,91.0
Photovoltaic Thermal,10,29,17,87.9
Photovoltaic Thermal,10,29,18,74.8
Photovoltaic Thermal,10,29,19,44.7
Photovoltaic Thermal,10,29,20,39.6
Photovoltaic Thermal,10,29,21,34.6
Photovoltaic Thermal,10,29,22,9.6
Photovoltaic Thermal,10,29,23,9.6
Photovoltaic Thermal,10,30,0,9.4
Photovoltaic Thermal,10,30,1,9.5
Photovoltaic Thermal,10,30,2,9.5
Photovoltaic Thermal,10,30,3,9.3
Photovoltaic Thermal,10,30,4,9.4
Photovoltaic Thermal,10,30,5,9.4
Photovoltaic Thermal,10,30,6,8.4
Photovoltaic Thermal,10,30,7,9.6
Photovoltaic Thermal,10,30,8,9.8
Photovoltaic Thermal,10,30,9,9.4
Photovoltaic Thermal,10,30,10,22.8
Photovoltaic Thermal,10,30,11,54.6
Photovoltaic Thermal,10,30,12,73.7
Photovoltaic Thermal,10,30,13,55.5
Photovoltaic Thermal,10,30,14,79.8
Photovoltaic Thermal,10,30,15,40.0
Photovoltaic Thermal,10,30,16,49.4
Photovoltaic Thermal,10,30,17,86.0
Photovoltaic Thermal,10,30,18,77.0
Photovoltaic Thermal,10,30,19,21.9
Photovoltaic Thermal,10,30,20,9.9
Photovoltaic Thermal,10,30,21,9.7
Photovoltaic Thermal,10,30,22,9.6
Photovoltaic Thermal,10,30,23,9.6
Photovoltaic Thermal,10,31,0,8.0
Photovoltaic Thermal,10,31,1,9.7
Photovoltaic Thermal,10,31,2,8.1
Photovoltaic Thermal,10,31,2,9.7
Photovoltaic Thermal,10,31,3,9.7
Photovoltaic Thermal,10,31,4,9.7
Photovoltaic Thermal,10,31,5,6.4
Photovoltaic Thermal,10,31,6,5.9
Photovoltaic Thermal,10,31,7,9.1
Photovoltaic Thermal,10,31,8,9.1
Photovoltaic Thermal,10,31,9,9.9
Photovoltaic Thermal,10,31,10,10.1
Photovoltaic Thermal,10,31,11,16.8
Photovoltaic Thermal,10,31,12,21.7
Photovoltaic Thermal,10,31,13,25.6
Photovoltaic Thermal,10,31,14,34.7
Photovoltaic Thermal,10,31,15,42.0
Photovoltaic Thermal,10,31,16,33.6
Photovoltaic Thermal,10,31,17,15.5
Photovoltaic Thermal,10,31,18,10.1
Photovoltaic Thermal,10,31,19,9.8
Photovoltaic Thermal,10,31,20,9.7
Photovoltaic Thermal,10,31,21,9.6
Photovoltaic Thermal,10,31,22,9.6
Photovoltaic Thermal,10,31,23,9.6
Photovoltaic Thermal,11,1,0,9.8
Photovoltaic Thermal,11,1,1,9.8
Photovoltaic Thermal,11,1,2,8.3
Photovoltaic Thermal,11,1,3,6.8
Photovoltaic Thermal,11,1,4,9.3
Photovoltaic Thermal,11,1,5,8.6
Photovoltaic Thermal,11,1,6,9.7
Photovoltaic Thermal,11,1,7,9.7
Photovoltaic Thermal,11,1,8,9.7
Photovoltaic Thermal,11,1,9,9.9
Photovoltaic Thermal,11,1,10,39.1
Photovoltaic Thermal,11,1,11,71.4
Photovoltaic Thermal,11,1,12,76.7
Photovoltaic Thermal,11,1,13,109.8
Photovoltaic Thermal,11,1,14,132.9
Photovoltaic Thermal,11,1,15,139.8
Photovoltaic Thermal,11,1,16,150.4
Photovoltaic Thermal,11,1,17,116.2
Photovoltaic Thermal,11,1,18,45.3
Photovoltaic Thermal,11,1,19,10.3
Photovoltaic Thermal,11,1,20,9.6
Photovoltaic Thermal,11,1,21,9.6
Photovoltaic Thermal,11,1,22,9.6
Photovoltaic Thermal,11,1,23,9.6
Photovoltaic Thermal,11,2,0,9.8
Photovoltaic Thermal,11,2,1,9.8
Photovoltaic Thermal,11,2,2,9.8
Photovoltaic Thermal,11,2,3,9.8
Photovoltaic Thermal,11,2,4,9.8
Photovoltaic Thermal,11,2,5,9.9
Photovoltaic Thermal,11,2,6,9.9
Photovoltaic Thermal,11,2,7,
Photovoltaic Thermal,11,2,8,0.3
Photovoltaic Thermal,11,2,9,1.4
Photovoltaic Thermal,11,2,10,38.3
Photovoltaic Thermal,11,2,11,81.7
Photovoltaic Thermal,11,2,12,105.3
Photovoltaic Thermal,11,2,13,139.5
Photovoltaic Thermal,11,2,14,140.3
Photovoltaic Thermal,11,2,15,136.5
Photovoltaic Thermal,11,2,16,105.9
Photovoltaic Thermal,11,2,17,77.5
Photovoltaic Thermal,11,2,18,50.5
Photovoltaic Thermal,11,2,19,14.9
Photovoltaic Thermal,11,2,20,9.6
Photovoltaic Thermal,11,2,21,9.6
Photovoltaic Thermal,11,2,22,9.6
Photovoltaic Thermal,11,2,23,9.6
