ID,City,Year,Sport,Event,Sex,Medal,Age,Name,NOC
106719,Helsinki,1952,Weightlifting,Weightlifting Men's Middle-Heavyweight,M,Gold,28.0,"Norbert ""Norb"" Schemansky",USA
39562,Helsinki,1952,Weightlifting,Weightlifting Men's Middleweight,M,Gold,23.0,"Peter T. ""Pete"" George",USA
42473,Helsinki,1952,Weightlifting,Weightlifting Men's Middleweight,M,Silver,24.0,"Joseph Aim Grald ""Gerry"" Gratton",CAN
60229,Helsinki,1952,Weightlifting,Weightlifting Men's Middleweight,M,Bronze,33.0,Kim Seong-Jip,KOR
52507,Helsinki,1952,Wrestling,"Wrestling Men's Bantamweight, Freestyle",M,Gold,25.0,Shohachi Ishii,JPN
53275,Helsinki,1952,Wrestling,"Wrestling Men's Bantamweight, Freestyle",M,Bronze,25.0,Khashaba Dadasaheb  Jahdav,IND
80699,Helsinki,1952,Wrestling,"Wrestling Men's Bantamweight, Freestyle",M,Silver,25.0,Rid Mmmdbyov,URS
20713,Helsinki,1952,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",M,Silver,26.0,Zakaria Chihab,LIB
49056,Helsinki,1952,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",M,Gold,24.0,Imre Hdos,HUN
119337,Helsinki,1952,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",M,Bronze,22.0,Artyom Sarkisovich Teryan,URS
40638,Helsinki,1952,Wrestling,"Wrestling Men's Featherweight, Freestyle",M,Silver,19.0,Nasser Givehchi,IRI
47773,Helsinki,1952,Wrestling,"Wrestling Men's Featherweight, Freestyle",M,Bronze,30.0,"Josiah ""Joe"" Henson",USA
111433,Helsinki,1952,Wrestling,"Wrestling Men's Featherweight, Freestyle",M,Gold,,Bayram it,TUR
95945,Helsinki,1952,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",M,Silver,20.0,Imre Polyk,HUN
97543,Helsinki,1952,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",M,Gold,30.0,Yakiv Hryhorovych Punkin,URS
98966,Helsinki,1952,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",M,Bronze,24.0,Abdel Aal Ahmed Rashid,EGY
39434,Helsinki,1952,Wrestling,"Wrestling Men's Flyweight, Freestyle",M,Gold,25.0,Hasan Gemici,TUR
60908,Helsinki,1952,Wrestling,"Wrestling Men's Flyweight, Freestyle",M,Silver,22.0,Yushu Kitano,JPN
81176,Helsinki,1952,Wrestling,"Wrestling Men's Flyweight, Freestyle",M,Bronze,23.0,Mahmoud Mollaghasemi Tabrizi,IRI
33652,Helsinki,1952,Wrestling,"Wrestling Men's Flyweight, Greco-Roman",M,Silver,22.0,Ignazio Fabra,ITA
44002,Helsinki,1952,Wrestling,"Wrestling Men's Flyweight, Greco-Roman",M,Gold,21.0,Boris Maksovich Gurevich,URS
49755,Helsinki,1952,Wrestling,"Wrestling Men's Flyweight, Greco-Roman",M,Bronze,19.0,Leo Ilmo Honkala,FIN
4590,Helsinki,1952,Wrestling,"Wrestling Men's Heavyweight, Freestyle",M,Silver,30.0,Hans Bertil Augustin Antonsson,SWE
78345,Helsinki,1952,Wrestling,"Wrestling Men's Heavyweight, Freestyle",M,Gold,40.0,Arsen Mek'ok'ishvili,URS
100589,Helsinki,1952,Wrestling,"Wrestling Men's Heavyweight, Freestyle",M,Bronze,26.0,"Kenneth Alan ""Ken"" Richmond",GBR
63205,Helsinki,1952,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",M,Gold,37.0,Johannes Kotkas,URS
63467,Helsinki,1952,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",M,Bronze,35.0,Tauno Into Kovanen,FIN
103737,Helsinki,1952,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",M,Silver,27.0,Josef Rika,TCH
5743,Helsinki,1952,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",M,Bronze,23.0,Adil Atan,TUR
90815,Helsinki,1952,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",M,Gold,28.0,Bror Viking Palm,SWE
131158,Helsinki,1952,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",M,Silver,33.0,Henry Wittenberg,USA
20725,Helsinki,1952,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",M,Silver,40.0,Shalva Chikhladze,URS
43109,Helsinki,1952,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",M,Gold,32.0,Kelpo Olavi Grndahl,FIN
86401,Helsinki,1952,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",M,Bronze,30.0,Karl-Erik Nilsson,SWE
3673,Helsinki,1952,Wrestling,"Wrestling Men's Lightweight, Freestyle",M,Gold,32.0,Olle Henrik Martin Anderberg,SWE
33477,Helsinki,1952,Wrestling,"Wrestling Men's Lightweight, Freestyle",M,Silver,21.0,"Jay Thomas ""Tommy"" Evans",USA
53328,Helsinki,1952,Wrestling,"Wrestling Men's Lightweight, Freestyle",M,Bronze,21.0,Tofigh Jahanbakht,IRI
5795,Helsinki,1952,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",M,Bronze,21.0,Mikul Athanasov,TCH
37031,Helsinki,1952,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",M,Silver,30.0,Karl Gustav Herbert Freij,SWE
104226,Helsinki,1952,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",M,Gold,20.0,Shazam Sergeyevich Safin,URS
44007,Helsinki,1952,Wrestling,"Wrestling Men's Middleweight, Freestyle",M,Bronze,23.0,Gyrgy Gurics,HUN
118056,Helsinki,1952,Wrestling,"Wrestling Men's Middleweight, Freestyle",M,Silver,21.0,Gholam Reza Takhti,IRI
122309,Helsinki,1952,Wrestling,"Wrestling Men's Middleweight, Freestyle",M,Gold,27.0,Davit Tsimak'uridze,URS
9782,Helsinki,1952,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",M,Bronze,32.0,Nikolay Grigoryevich Belov,URS
43104,Helsinki,1952,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",M,Gold,34.0,Rolf Axel Einar Grnberg,SWE
99163,Helsinki,1952,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",M,Silver,21.0,Kalervo Juhani Rauhala,FIN
10627,Helsinki,1952,Wrestling,"Wrestling Men's Welterweight, Freestyle",M,Silver,30.0,Per Gunnar Brje Berlin,SWE
81040,Helsinki,1952,Wrestling,"Wrestling Men's Welterweight, Freestyle",M,Bronze,27.0,Sayed Abdollah Mojtabavi,IRI
112197,Helsinki,1952,Wrestling,"Wrestling Men's Welterweight, Freestyle",M,Gold,23.0,"William Thomas ""Bill"" Smith",USA
3918,Helsinki,1952,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",M,Silver,35.0,Erik Gsta Andersson,SWE
117535,Helsinki,1952,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",M,Gold,26.0,Mikls Szilvsy,HUN
117803,Helsinki,1952,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",M,Bronze,20.0,Khalil Taha,LIB
27193,Melbourne,1956,Athletics,"Athletics Men's 1,500 metres",M,Gold,21.0,"Ronald Michael ""Ronnie"" Delany",IRL
66358,Melbourne,1956,Athletics,"Athletics Men's 1,500 metres",M,Bronze,26.0,John Michael Landy,AUS
100629,Melbourne,1956,Athletics,"Athletics Men's 1,500 metres",M,Silver,22.0,Klaus W. Richtzenhain,GER
63394,Melbourne,1956,Athletics,"Athletics Men's 10,000 metres",M,Silver,30.0,Jzsef Kovcs,HUN
65286,Melbourne,1956,Athletics,"Athletics Men's 10,000 metres",M,Gold,29.0,Volodymyr Petrovych Kuts,URS
67308,Melbourne,1956,Athletics,"Athletics Men's 10,000 metres",M,Bronze,26.0,Allan Cleave Evan Lawrence,AUS
7038,Melbourne,1956,Athletics,Athletics Men's 100 metres,M,Silver,25.0,Walter Thane Baker,USA
49218,Melbourne,1956,Athletics,Athletics Men's 100 metres,M,Bronze,25.0,"Hector Dennis ""Hec"" Hogan",AUS
82302,Melbourne,1956,Athletics,Athletics Men's 100 metres,M,Gold,21.0,Bobby Joe Morrow,USA
17437,Melbourne,1956,Athletics,Athletics Men's 110 metres Hurdles,M,Gold,23.0,Lee Quincy Calhoun,USA
25694,Melbourne,1956,Athletics,Athletics Men's 110 metres Hurdles,M,Silver,26.0,Jack Wells Davis,USA
109227,Melbourne,1956,Athletics,Athletics Men's 110 metres Hurdles,M,Bronze,23.0,Joel Warren Shankle,USA
56327,Melbourne,1956,Athletics,Athletics Men's 20 kilometres Walk,M,Bronze,27.0,Bruno Junk,URS
79608,Melbourne,1956,Athletics,Athletics Men's 20 kilometres Walk,M,Silver,32.0,Antanas Miknas,URS
113894,Melbourne,1956,Athletics,Athletics Men's 20 kilometres Walk,M,Gold,24.0,Leonid Vasilyevich Spirin,URS
7038,Melbourne,1956,Athletics,Athletics Men's 200 metres,M,Bronze,25.0,Walter Thane Baker,USA
82302,Melbourne,1956,Athletics,Athletics Men's 200 metres,M,Gold,21.0,Bobby Joe Morrow,USA
114307,Melbourne,1956,Athletics,Athletics Men's 200 metres,M,Silver,28.0,"Andrew William ""Andy"" Stanfield",USA
14707,Melbourne,1956,Athletics,"Athletics Men's 3,000 metres Steeplechase",M,Gold,28.0,"Christopher William ""Chris"" Brasher",GBR
66790,Melbourne,1956,Athletics,"Athletics Men's 3,000 metres Steeplechase",M,Bronze,30.0,Ernst Willy Larsen,NOR
103124,Melbourne,1956,Athletics,"Athletics Men's 3,000 metres Steeplechase",M,Silver,25.0,Sndor Rozsnyi (Rosner-),HUN
7038,Melbourne,1956,Athletics,Athletics Men's 4 x 100 metres Relay,M,Gold,25.0,Walter Thane Baker,USA
8243,Melbourne,1956,Athletics,Athletics Men's 4 x 100 metres Relay,M,Silver,23.0,Leonid Volodymyrovych Barteniev,URS
37733,Melbourne,1956,Athletics,Athletics Men's 4 x 100 metres Relay,M,Bronze,25.0,"Heinrich-Ludwig ""Heinz"" Ftterer",GER
39780,Melbourne,1956,Athletics,Athletics Men's 4 x 100 metres Relay,M,Bronze,21.0,Manfred Germar,GER
60492,Melbourne,1956,Athletics,Athletics Men's 4 x 100 metres Relay,M,Gold,20.0,Leamon King,USA
61554,Melbourne,1956,Athletics,Athletics Men's 4 x 100 metres Relay,M,Bronze,23.0,Lothar Knrzer,GER
62530,Melbourne,1956,Athletics,Athletics Men's 4 x 100 metres Relay,M,Silver,26.0,Yury Semyonovich Konovalov,URS
82302,Melbourne,1956,Athletics,Athletics Men's 4 x 100 metres Relay,M,Gold,21.0,Bobby Joe Morrow,USA
83462,Melbourne,1956,Athletics,Athletics Men's 4 x 100 metres Relay,M,Gold,23.0,Ira James Murchison,USA
95683,Melbourne,1956,Athletics,Athletics Men's 4 x 100 metres Relay,M,Bronze,27.0,"Leonhard ""Leo"" Pohl",GER
116295,Melbourne,1956,Athletics,Athletics Men's 4 x 100 metres Relay,M,Silver,32.0,Vladimir Georgiyevich Sukharev,URS
120750,Melbourne,1956,Athletics,Athletics Men's 4 x 100 metres Relay,M,Silver,29.0,Boris Sergeyevich Tokarev,URS
23482,Melbourne,1956,Athletics,Athletics Men's 4 x 400 metres Relay,M,Gold,23.0,"Thomas William ""Tom"" Courtney",USA
40514,Melbourne,1956,Athletics,Athletics Men's 4 x 400 metres Relay,M,Silver,24.0,Graham Chater Gipson,AUS
41699,Melbourne,1956,Athletics,Athletics Men's 4 x 400 metres Relay,M,Silver,19.0,John William Goodman,AUS
41952,Melbourne,1956,Athletics,Athletics Men's 4 x 400 metres Relay,M,Silver,22.0,Richard Kevan Gosper,AUS
42738,Melbourne,1956,Athletics,Athletics Men's 4 x 400 metres Relay,M,Silver,23.0,"Leonard Stuart ""Leon"" Gregory",AUS
48484,Melbourne,1956,Athletics,Athletics Men's 4 x 400 metres Relay,M,Bronze,28.0,Francis Peter Higgins,GBR
54269,Melbourne,1956,Athletics,Athletics Men's 4 x 400 metres Relay,M,Gold,22.0,"Charles Lamont ""Charlie"" Jenkins, Sr.",USA
55361,Melbourne,1956,Athletics,Athletics Men's 4 x 400 metres Relay,M,Bronze,23.0,Derek James Neville Johnson,GBR
55696,Melbourne,1956,Athletics,Athletics Men's 4 x 400 metres Relay,M,Gold,24.0,"Louis Woodard ""Lou"" Jones, III",USA
67589,Melbourne,1956,Athletics,Athletics Men's 4 x 400 metres Relay,M,Silver,21.0,David Francis Lean,AUS
76095,Melbourne,1956,Athletics,Athletics Men's 4 x 400 metres Relay,M,Gold,23.0,"Jesse William ""John"" Mashburn",USA
104762,Melbourne,1956,Athletics,Athletics Men's 4 x 400 metres Relay,M,Bronze,22.0,John Edward Salisbury,GBR
129943,Melbourne,1956,Athletics,Athletics Men's 4 x 400 metres Relay,M,Bronze,21.0,"Michael Keith Valentine ""Mike"" Wheeler",GBR
44473,Melbourne,1956,Athletics,Athletics Men's 400 metres,M,Silver,25.0,Karl-Friedrich Haas,GER
47464,Melbourne,1956,Athletics,Athletics Men's 400 metres,M,Bronze,24.0,Voitto Valdemar Hellstn,FIN
51708,Melbourne,1956,Athletics,Athletics Men's 400 metres,M,Bronze,25.0,Ardalion Vasilyevich Ignatyev,URS
54269,Melbourne,1956,Athletics,Athletics Men's 400 metres,M,Gold,22.0,"Charles Lamont ""Charlie"" Jenkins, Sr.",USA
24252,Melbourne,1956,Athletics,Athletics Men's 400 metres Hurdles,M,Bronze,24.0,"Joshua ""Josh"" Culbreath",USA
25686,Melbourne,1956,Athletics,Athletics Men's 400 metres Hurdles,M,Gold,22.0,Glenn Ashby Davis,USA
113472,Melbourne,1956,Athletics,Athletics Men's 400 metres Hurdles,M,Silver,18.0,"Silas Edward ""Eddie"" Southern",USA
51525,Melbourne,1956,Athletics,"Athletics Men's 5,000 metres",M,Bronze,24.0,George Derek Ibbotson,GBR
65286,Melbourne,1956,Athletics,"Athletics Men's 5,000 metres",M,Gold,29.0,Volodymyr Petrovych Kuts,URS
95140,Melbourne,1956,Athletics,"Athletics Men's 5,000 metres",M,Silver,25.0,Douglas Alistair Gordon Pirie,GBR
70785,Melbourne,1956,Athletics,Athletics Men's 50 kilometres Walk,M,Bronze,37.0,John Arthur Ljunggren,SWE
76122,Melbourne,1956,Athletics,Athletics Men's 50 kilometres Walk,M,Silver,25.0,Yevgeny Ivanovich Maskinskov,URS
99354,Melbourne,1956,Athletics,Athletics Men's 50 kilometres Walk,M,Gold,25.0,Norman Richard Read,NZL
14383,Melbourne,1956,Athletics,Athletics Men's 800 metres,M,Bronze,27.0,Audun Boysen,NOR
23482,Melbourne,1956,Athletics,Athletics Men's 800 metres,M,Gold,23.0,"Thomas William ""Tom"" Courtney",USA
55361,Melbourne,1956,Athletics,Athletics Men's 800 metres,M,Silver,23.0,Derek James Neville Johnson,GBR
17737,Melbourne,1956,Athletics,Athletics Men's Decathlon,M,Gold,22.0,"Milton Gray ""Milt"" Campbell",USA
55444,Melbourne,1956,Athletics,Athletics Men's Decathlon,M,Silver,21.0,Rafer Lewis Johnson,USA
65402,Melbourne,1956,Athletics,Athletics Men's Decathlon,M,Bronze,24.0,Vasily Dmitriyevich Kuznetsov,URS
41788,Melbourne,1956,Athletics,Athletics Men's Discus Throw,M,Silver,34.0,Fortune Everett Gordien,USA
61753,Melbourne,1956,Athletics,Athletics Men's Discus Throw,M,Bronze,24.0,"Desmond Dalworth ""Des"" Koch",USA
88073,Melbourne,1956,Athletics,Athletics Men's Discus Throw,M,Gold,20.0,"Alfred Adolph ""Al"" Oerter, Jr.",USA
22698,Melbourne,1956,Athletics,Athletics Men's Hammer Throw,M,Gold,25.0,"Harold Vincent ""Hal"" Connolly",USA
64151,Melbourne,1956,Athletics,Athletics Men's Hammer Throw,M,Silver,27.0,Mikhail Petrovich Krivonosov,URS
105015,Melbourne,1956,Athletics,Athletics Men's Hammer Throw,M,Bronze,23.0,Anatoly Vasilyevich Samotsvetov,URS
30551,Melbourne,1956,Athletics,Athletics Men's High Jump,M,Gold,19.0,"Charles Everett ""Charlie"" Dumas",USA
57856,Melbourne,1956,Athletics,Athletics Men's High Jump,M,Bronze,23.0,Igor Alekseyevich Kashkarov,URS
96302,Melbourne,1956,Athletics,Athletics Men's High Jump,M,Silver,20.0,Charles Michael Porter,AUS
25228,Melbourne,1956,Athletics,Athletics Men's Javelin Throw,M,Gold,23.0,Egil Danielsen,NOR
110229,Melbourne,1956,Athletics,Athletics Men's Javelin Throw,M,Silver,23.0,Janusz Jan Sido,POL
122439,Melbourne,1956,Athletics,Athletics Men's Javelin Throw,M,Bronze,26.0,Viktor Serhiyovych Tsybulenko,URS
9638,Melbourne,1956,Athletics,Athletics Men's Long Jump,M,Gold,26.0,"Gregory Curtis ""Greg"" Bell",USA
10171,Melbourne,1956,Athletics,Athletics Men's Long Jump,M,Silver,26.0,John Dale Bennett,USA
124013,Melbourne,1956,Athletics,Athletics Men's Long Jump,M,Bronze,28.0,Jorma Rainer Valkama,FIN
57773,Melbourne,1956,Athletics,Athletics Men's Marathon,M,Bronze,30.0,Veikko Leo Karvonen,FIN
79568,Melbourne,1956,Athletics,Athletics Men's Marathon,M,Silver,36.0,Franjo Mihali,YUG
80066,Melbourne,1956,Athletics,Athletics Men's Marathon,M,Gold,35.0,Alain (Ali-) Mimoun Ould Kacha,FRA
44201,Melbourne,1956,Athletics,Athletics Men's Pole Vault,M,Silver,21.0,"Robert Allen ""Bob"" Gutowski",USA
100480,Melbourne,1956,Athletics,Athletics Men's Pole Vault,M,Gold,30.0,"Robert Eugene ""Bob"" Richards",USA
102919,Melbourne,1956,Athletics,Athletics Men's Pole Vault,M,Bronze,27.0,Georgios Roubanis,GRE
85913,Melbourne,1956,Athletics,Athletics Men's Shot Put,M,Silver,23.0,"William Henry ""Bill"" Nieder",USA
87674,Melbourne,1956,Athletics,Athletics Men's Shot Put,M,Gold,24.0,"William Parry O'Brien, Jr.",USA
111695,Melbourne,1956,Athletics,Athletics Men's Shot Put,M,Bronze,26.0,Ji Skobla,TCH
24678,Melbourne,1956,Athletics,Athletics Men's Triple Jump,M,Gold,29.0,Adhemar Ferreira da Silva,BRA
31740,Melbourne,1956,Athletics,Athletics Men's Triple Jump,M,Silver,22.0,Vilhjlmur Einarsson,ISL
64019,Melbourne,1956,Athletics,Athletics Men's Triple Jump,M,Bronze,24.0,Vitold Anatolyevich Kreyer,URS
24448,Melbourne,1956,Athletics,Athletics Women's 100 metres,F,Gold,18.0,"Elizabeth Alyse ""Betty"" Cuthbert",AUS
76406,Melbourne,1956,Athletics,Athletics Women's 100 metres,F,Bronze,22.0,Marlene Judith Mathews-Willard (-O'Shea),AUS
115943,Melbourne,1956,Athletics,Athletics Women's 100 metres,F,Silver,22.0,"Christa Stubnick (Seliger-, -Fischer)",GER
24448,Melbourne,1956,Athletics,Athletics Women's 200 metres,F,Gold,18.0,"Elizabeth Alyse ""Betty"" Cuthbert",AUS
76406,Melbourne,1956,Athletics,Athletics Women's 200 metres,F,Bronze,22.0,Marlene Judith Mathews-Willard (-O'Shea),AUS
115943,Melbourne,1956,Athletics,Athletics Women's 200 metres,F,Silver,22.0,"Christa Stubnick (Seliger-, -Fischer)",GER
5143,Melbourne,1956,Athletics,Athletics Women's 4 x 100 metres Relay,F,Silver,23.0,"Heather Joy Armitage (-Young, -McClelland)",GBR
23888,Melbourne,1956,Athletics,Athletics Women's 4 x 100 metres Relay,F,Gold,22.0,Norma Wilson Croker-Fleming,AUS
24448,Melbourne,1956,Athletics,Athletics Women's 4 x 100 metres Relay,F,Gold,18.0,"Elizabeth Alyse ""Betty"" Cuthbert",AUS
25219,Melbourne,1956,Athletics,Athletics Women's 4 x 100 metres Relay,F,Bronze,19.0,Isabelle Francis Daniels (-Holston),USA
33736,Melbourne,1956,Athletics,Athletics Women's 4 x 100 metres Relay,F,Bronze,24.0,Aeriwentha Mae Faggs (-Starr),USA
36498,Melbourne,1956,Athletics,Athletics Women's 4 x 100 metres Relay,F,Silver,22.0,"June Florence Foulds-Paul (-Carroll, -Reynolds)",GBR
76676,Melbourne,1956,Athletics,Athletics Women's 4 x 100 metres Relay,F,Bronze,21.0,Margaret Rejean Matthews (-Wilburn),USA
78484,Melbourne,1956,Athletics,Athletics Women's 4 x 100 metres Relay,F,Gold,20.0,Fleur Northey Mellor (-Wenham),AUS
91902,Melbourne,1956,Athletics,Athletics Women's 4 x 100 metres Relay,F,Silver,21.0,Anne Pashley (-Irons),GBR
103298,Melbourne,1956,Athletics,Athletics Women's 4 x 100 metres Relay,F,Bronze,16.0,"Wilma Glodean Rudolph (-Ward, -Eldridge)",USA
108050,Melbourne,1956,Athletics,Athletics Women's 4 x 100 metres Relay,F,Silver,21.0,Jean Eileen Scrivens (-MacKenzie),GBR
115768,Melbourne,1956,Athletics,Athletics Women's 4 x 100 metres Relay,F,Gold,31.0,Shirley Barbara Strickland de la Hunty,AUS
61988,Melbourne,1956,Athletics,Athletics Women's 80 metres Hurdles,F,Silver,24.0,Gisela Khler-Birkemeyer,GER
115768,Melbourne,1956,Athletics,Athletics Women's 80 metres Hurdles,F,Gold,31.0,Shirley Barbara Strickland de la Hunty,AUS
120125,Melbourne,1956,Athletics,Athletics Women's 80 metres Hurdles,F,Bronze,20.0,Norma Claire Thrower (Austin-),AUS
9385,Melbourne,1956,Athletics,Athletics Women's Discus Throw,F,Silver,23.0,Irina Anatolyevna Beglyakova (-Chelnaya),URS
35279,Melbourne,1956,Athletics,Athletics Women's Discus Throw,F,Gold,24.0,Olga Fikotov-Connolly,TCH
102278,Melbourne,1956,Athletics,Athletics Women's Discus Throw,F,Bronze,27.0,Nina Apollonovna Romashkova-Ponomaryova,URS
49854,Melbourne,1956,Athletics,Athletics Women's High Jump,F,Silver,20.0,Thelma Elizabeth Hopkins (-McClernon),GBR
77436,Melbourne,1956,Athletics,Athletics Women's High Jump,F,Gold,23.0,"Mildred Louise ""Millie"" McDaniel (-Singleton)",USA
95183,Melbourne,1956,Athletics,Athletics Women's High Jump,F,Silver,22.0,Mariya Gerasimovna Pisareva (-Grigalka),URS
1447,Melbourne,1956,Athletics,Athletics Women's Javelin Throw,F,Silver,23.0,Marlene Ahrens Ostertag (-Ebensperger),CHI
54044,Melbourne,1956,Athletics,Athletics Women's Javelin Throw,F,Gold,24.0,Inese Jaunzeme (-Goba),URS
62599,Melbourne,1956,Athletics,Athletics Women's Javelin Throw,F,Bronze,25.0,Nadezhda Yefimovna Konyayeva (-Samoylova),URS
59331,Melbourne,1956,Athletics,Athletics Women's Long Jump,F,Bronze,23.0,Nadezhda Khnik'ina-Dvalishvili,URS
64461,Melbourne,1956,Athletics,Athletics Women's Long Jump,F,Gold,22.0,Elbieta Maria Krzesiska-Duska,POL
130031,Melbourne,1956,Athletics,Athletics Women's Long Jump,F,Silver,16.0,Willye Brown White,USA
122974,Melbourne,1956,Athletics,Athletics Women's Shot Put,F,Gold,25.0,Tamara Andreyevna Tyshkevich,URS
129708,Melbourne,1956,Athletics,Athletics Women's Shot Put,F,Bronze,32.0,"Marianne Werner (Schulze-Entrup-, -Ader)",GER
135553,Melbourne,1956,Athletics,Athletics Women's Shot Put,F,Silver,25.0,Galina Ivanovna Zybina (-Fyodorova),URS
12288,Melbourne,1956,Basketball,Basketball Men's Basketball,M,Bronze,19.0,Carlos Samuel Blixen Abella,URU
12536,Melbourne,1956,Basketball,Basketball Men's Basketball,M,Silver,25.0,Arkady Andreyevich Bochkaryov,URS
14153,Melbourne,1956,Basketball,Basketball Men's Basketball,M,Gold,22.0,"Richard James ""Dick"" Boushka",USA
17312,Melbourne,1956,Basketball,Basketball Men's Basketball,M,Gold,22.0,Carl Cecil Cain,USA
20137,Melbourne,1956,Basketball,Basketball Men's Basketball,M,Bronze,25.0,Nelson Rubens Chelle Naddeo,URU
23211,Melbourne,1956,Basketball,Basketball Men's Basketball,M,Bronze,,Ramiro P. Corts Molteni,URU
23288,Melbourne,1956,Basketball,Basketball Men's Basketball,M,Bronze,27.0,Hctor Jos Costa Massironi,URU
25378,Melbourne,1956,Basketball,Basketball Men's Basketball,M,Gold,26.0,"Charles Frick ""Chuck"" Darling",USA
27427,Melbourne,1956,Basketball,Basketball Men's Basketball,M,Bronze,31.0,Nelson Walter Demarco Riccardi,URU
33430,Melbourne,1956,Basketball,Basketball Men's Basketball,M,Gold,24.0,"William Best ""Billy"" Evans",USA
36233,Melbourne,1956,Basketball,Basketball Men's Basketball,M,Gold,25.0,"Gilbert ""Gib"" Ford",USA
38574,Melbourne,1956,Basketball,Basketball Men's Basketball,M,Bronze,30.0,Hctor Garca Otero,URU
41491,Melbourne,1956,Basketball,Basketball Men's Basketball,M,Bronze,,Carlos E. Gonzlez Gallo,URU
44951,Melbourne,1956,Basketball,Basketball Men's Basketball,M,Gold,22.0,"Burdette Eliele ""Burdie"" Haldorson",USA
50231,Melbourne,1956,Basketball,Basketball Men's Basketball,M,Gold,26.0,"William Marion ""Bill"" Hougland",USA
54117,Melbourne,1956,Basketball,Basketball Men's Basketball,M,Gold,24.0,"Robert Eugene ""Bob"" Jeangerard",USA
55686,Melbourne,1956,Basketball,Basketball Men's Basketball,M,Gold,24.0,K. C. Jones,USA
64369,Melbourne,1956,Basketball,Basketball Men's Basketball,M,Silver,26.0,Jnis Krmi,URS
67149,Melbourne,1956,Basketball,Basketball Men's Basketball,M,Silver,24.0,Teodoras Algirdas Adamo Lauritnas,URS
76716,Melbourne,1956,Basketball,Basketball Men's Basketball,M,Bronze,26.0,Sergio Armando Matto Surez,URU
78804,Melbourne,1956,Basketball,Basketball Men's Basketball,M,Bronze,20.0,Ral Ebers Mera Pozzi,URU
80862,Melbourne,1956,Basketball,Basketball Men's Basketball,M,Bronze,21.0,Oscar Aldo Moglia Eiras,URU
82935,Melbourne,1956,Basketball,Basketball Men's Basketball,M,Silver,21.0,Valdis Muinieks,URS
88599,Melbourne,1956,Basketball,Basketball Men's Basketball,M,Bronze,27.0,Ariel Olascoaga Gutirrez,URU
90310,Melbourne,1956,Basketball,Basketball Men's Basketball,M,Silver,28.0,Yury Viktorovich Ozerov,URS
93976,Melbourne,1956,Basketball,Basketball Men's Basketball,M,Silver,30.0,Kazys Petkeviius,URS
103602,Melbourne,1956,Basketball,Basketball Men's Basketball,M,Gold,22.0,"William Fenton ""Bill"" Russell",USA
