datetime,Hidráulica,Ajuste P48,Saldo Andorra,Saldo Marruecos,Saldo Francia,Saldo Portugal,otras renovables,Residuos no renovables,Cogeneración,Eólica,Carbón,Enlace Baleares,Consumo bombeo,Solar térmica,Solar fotovoltaica,Ciclo combinado,Turbinación bombeo,Nuclear
2022-12-11 10:00:00,2316.675,25.0,-68.0,250.0,-2300.0,2077.5,509.2,260.3,1729.7,4579.55,1452.5,-40.8,-900.5749999999999,0.0,1137.525,6142.325,536.0,6921.6
2022-12-11 11:00:00,2979.4,-175.625,-69.0,100.0,-2497.0,1824.4,507.6,264.0,1713.8,4742.448,1485.0,-40.8,-541.7,0.1,1997.0,6223.2,518.4,6948.7
2022-12-11 12:00:00,3051.325,-412.5,-71.0,80.0,-2497.0,1286.8,502.7,263.7,1711.4,5012.225,1485.0,-40.8,-128.075,2.8,2866.325,6212.0,98.5,6979.6
2022-12-11 13:00:00,3099.05,-525.0,-73.0,80.0,-2497.0,1447.3,525.4,263.8,1709.0,4958.8,1478.75,-40.8,-78.75,9.1,3352.525,6183.0,330.625,7007.6
2022-12-11 14:00:00,2800.925,-1050.0,-71.0,80.0,-2497.0,2182.6,535.3,263.8,1708.0,4956.900000000001,1480.0,-40.8,-40.3,11.6,3455.575,6188.275,540.125,7027.6
2022-12-11 15:00:00,2436.85,-1275.0,-68.0,200.0,-2590.0,2533.3,538.8,263.3,1708.3,5236.35,1475.0,-69.4,-403.225,16.6,3024.025,6133.5,70.0,7045.6
2022-12-11 16:00:00,2502.425,-600.0,-66.0,250.0,-2590.0,1654.3,552.3,262.5,1736.0,5744.525,1470.0,-40.8,-499.825,4.2,1936.075,6122.3,130.0,7047.6
2022-12-11 17:00:00,3215.95,-350.0,-66.0,250.0,-2590.0,1159.2,572.4,263.7,1751.45,5989.775,1490.0,-40.8,-584.6,4.6,502.65,6566.475,788.9,7049.6
2022-12-11 18:00:00,3857.8,-250.0,-70.0,0.0,-2590.0,1194.0,565.1,264.0,1750.5,6405.3,1535.0,-40.8,-134.45,2.3,29.7,7171.25,661.0,7049.6
2022-12-11 19:00:00,4310.275,-125.0,-73.0,-200.0,-2300.0,1083.0,565.8,263.8,1758.9,6758.5,1565.0,-46.8,-399.675,0.0,8.3,7428.4,648.6,7051.6
2022-12-11 20:00:00,4603.825,-150.0,-73.0,-200.0,-2300.0,936.6,553.4,263.3,1751.1,7008.2,1565.0,-53.4,-209.725,0.0,3.9,7389.0,684.0,7051.6
2022-12-11 21:00:00,4383.15,-175.0,-69.0,0.0,-2300.0,804.4,546.5,263.9,1754.6,7498.125,1565.0,-40.8,-452.575,0.0,2.2,7225.2,610.0,7051.6
2022-12-11 22:00:00,3691.35,100.0,-62.0,0.0,-2300.0,559.7,540.7,263.9,1737.9,7927.65,1490.0,-40.8,-1395.25,0.0,2.0,6218.3,778.5,7053.6
2022-12-11 23:00:00,2672.1,-150.0,-53.0,0.0,-2300.0,132.6,527.6,264.3,1715.3,8522.825,1490.0,-52.6,-1835.225,0.0,0.8,6118.75,102.0,7053.6
2022-12-12 00:00:00,2744.6,-225.0,-38.0,0.0,-2682.0,-219.3,494.9,262.8,1674.2,9485.6,1500.0,-81.6,-1015.0,0.0,0.1,3143.3,193.3,7059.2
2022-12-12 01:00:00,2704.975,-475.0,-32.0,0.0,-2682.0,-379.2,481.4,263.8,1655.0,9996.4,1515.0,-61.2,-1555.625,0.0,0.1,2439.0,45.55,7057.3
2022-12-12 02:00:00,1865.9,-150.0,-30.0,0.0,-2682.0,-47.4,480.3,262.6,1656.4,10185.25,1514.5,-61.2,-2301.0,0.0,0.1,2482.7,0.0,7058.3
2022-12-12 03:00:00,1872.5,200.0,-29.0,0.0,-2682.0,267.4,483.4,263.6,1658.8,10254.925,1494.0,-61.2,-3051.925,4.1,0.1,2083.1,0.0,7060.3
2022-12-12 04:00:00,1955.4,0.0,-28.0,93.9,-2350.0,681.5,490.0,258.7,1664.9,10306.95,1487.425,-61.2,-3352.275,7.0,0.1,1854.6,0.0,7058.3
2022-12-12 05:00:00,1931.45,-50.0,-30.0,73.0,-2350.0,1598.3,494.1,255.7,1681.5,10035.4,1477.5,-81.6,-3034.2,13.4,0.1,1993.6,0.0,7058.3
2022-12-12 06:00:00,2121.2,50.0,-35.0,100.0,-1650.0,1830.8,507.9,252.8,1738.6,9892.45,1493.775,-128.0,-1761.325,5.4,0.2,2454.95,273.6,7063.3
2022-12-12 07:00:00,4158.175,-225.0,-50.0,22.6,-1650.0,2631.4,519.4,253.2,1794.6,9959.75,1497.55,-179.0,-384.3,0.1,2.7,2713.65,495.675,7066.3
2022-12-12 08:00:00,4869.625,-250.0,-59.0,-80.0,-1650.0,3150.6,549.9,251.9,1810.0,10289.35,1565.0,-82.5,-58.3,0.0,136.75,2980.1,655.375,7070.3
2022-12-12 09:00:00,4845.925,300.0,-65.0,-300.0,-1650.0,2515.7,535.8,251.5,1806.85,10961.575,1565.0,-44.2,-93.5,0.0,816.55,2558.3,849.5,7071.2
2022-12-12 10:00:00,4475.225,575.0,-53.0,-360.0,-1650.0,1486.6,516.8,251.0,1790.85,12619.7,1565.0,-143.8,-188.8,15.1,1711.85,2402.775,362.9,7072.0
2022-12-12 11:00:00,3675.175,350.0,-52.0,-450.0,-1666.667,360.4,516.7,251.0,1786.7,14561.425,1598.575,-204.0,-363.325,40.1,2533.075,2518.875,222.0,7072.0
2022-12-12 12:00:00,3057.8,400.275,-51.0,-450.0,-1650.0,37.5,520.6,250.8,1750.1,16219.1,1611.175,-204.0,-1248.0,60.8,2968.0,2427.675,136.0,7072.0
2022-12-12 13:00:00,2421.1,450.225,-50.0,-320.0,-1650.0,617.7,505.5,251.3,1729.3,17649.525,1585.325,-204.0,-2179.2,46.3,3093.8,1987.9,50.0,7072.0
2022-12-12 14:00:00,2091.925,325.0,-62.0,-240.0,-1750.0,1385.0,505.0,267.7,1735.7,18033.45,1578.575,-204.0,-2480.6,22.2,2830.15,1777.975,50.0,7071.2
2022-12-12 15:00:00,2098.95,275.0,-60.0,-120.0,-1750.0,621.0,503.7,267.0,1740.8,18474.95,1581.25,-204.0,-2224.675,12.9,2214.725,1857.3,50.0,7071.2
2022-12-12 16:00:00,2254.325,-150.0,-59.0,0.0,-1750.0,690.5,506.9,257.0,1749.9,18632.175,1587.4,-204.0,-1345.55,3.2,1187.0,1996.425,50.0,7070.3
2022-12-12 17:00:00,2674.0,-150.0,-60.0,0.0,-1750.0,847.2,537.6,258.2,1784.3,18431.95,1572.5,-235.0,-508.35,2.0,286.4,2047.65,269.6,7072.9
2022-12-12 18:00:00,3231.5,-500.0,-35.0,-320.0,-1750.0,1425.6,527.1,255.233,1803.8,18460.925,1560.0,-235.0,-377.825,0.3,28.8,2079.45,545.5,7073.9
2022-12-12 19:00:00,3641.375,-400.0,-39.0,-600.0,-1750.0,808.2,542.4,253.8,1810.3,18110.0,1580.0,-266.0,-243.975,0.0,7.7,2323.75,1202.7,7073.9
2022-12-12 20:00:00,3985.975,-47.95,-38.0,-600.0,-1750.0,1255.5,533.8,253.8,1805.0,18239.9,1560.0,-202.6,-1059.6,0.0,4.3,2373.15,994.75,7073.9
2022-12-12 21:00:00,3631.6,0.075,-32.0,-300.0,-1750.0,534.2,500.9,255.6,1794.15,18187.175,1552.5,-235.0,-1256.225,0.0,1.5,2013.25,902.15,7074.0
2022-12-12 22:00:00,2732.55,0.0,-52.0,0.0,-1750.0,-58.7,493.3,246.5,1755.45,17993.225,1500.1,-204.0,-2175.1,0.0,1.0,1184.025,224.3,7074.0
2022-12-12 23:00:00,2166.7,0.0,-45.0,0.0,-1750.0,-163.5,482.2,247.1,1680.135,17707.775,1180.0,-153.0,-3634.425,0.0,0.9,1210.8,0.0,7075.0
2022-12-13 00:00:00,1894.3,0.0,-52.0,-150.0,-2250.0,861.8,475.5,249.1,1261.0,16765.35,1123.5,-102.0,-3540.6,0.0,0.1,777.25,0.0,7057.4
2022-12-13 01:00:00,1857.075,0.0,-48.0,0.0,-2250.0,607.8,473.8,250.1,1200.8,15869.675,1020.0,-82.0,-3478.1,0.0,0.1,700.25,0.0,7054.4
2022-12-13 02:00:00,1399.275,0.0,-33.75,0.0,-1687.5,918.9749999999999,355.95,186.675,920.3249999999999,10780.45,712.5,-61.5,-2617.95,0.0,0.07500000000000001,538.5,0.0,5293.049999999999
2022-12-13 03:00:00,471.525,0.0,-11.0,0.0,-562.5,303.0,119.975,62.5,309.25,3445.425,225.0,-15.5,-860.15,0.0,0.025,181.5,0.0,1764.1
2022-12-13 04:00:00,2120.0,-125.0,-39.0,0.0,-2543.0,1175.1,483.0,249.6,1288.3,13801.9,920.0,-62.0,-3092.6,0.0,0.1,723.0,0.0,7056.4
2022-12-13 05:00:00,2150.2,-150.0,-45.0,0.0,-2543.0,938.8,484.0,249.6,1291.5,14406.925,1027.5,-82.0,-2895.875,0.0,0.1,761.8,0.0,7053.4
2022-12-13 06:00:00,2326.275,-400.0,-51.0,0.0,-1750.0,1614.0,500.5,253.9,1539.2,13796.7,1287.125,-128.0,-2045.425,0.0,1.0,1471.675,83.4,7060.4
2022-12-13 07:00:00,2640.7,200.0,-60.0,0.0,-1750.0,2222.0,497.0,256.9,1607.9,12455.5,1498.6,-179.0,-436.4,0.1,1.7,2646.75,532.5,7062.4
2022-12-13 08:00:00,3247.85,-200.0,-69.0,0.0,-1700.0,2237.7,502.04,265.1,1681.25,12457.875,1588.85,-148.2,-202.6,0.0,133.275,4080.575,432.225,7066.4
2022-12-13 09:00:00,3893.65,-425.0,-57.0,0.0,-1450.0,903.5,520.2,264.7,1702.75,11911.825,1570.0,-97.2,-56.6,0.0,674.775,5032.45,550.55,7069.4
2022-12-13 10:00:00,4417.6,-450.0,-59.0,0.0,-1450.0,1035.3,492.1,264.4,1714.2,11655.225,1565.0,-101.4,-56.6,0.0,1385.125,4519.25,256.0,7069.4
2022-12-13 11:00:00,4423.1,-775.0,-58.0,-100.0,-1450.0,804.3,531.025,267.4,1719.0,11552.275,1573.75,-140.0,-56.6,5.2,1817.05,4722.75,534.675,7068.4
2022-12-13 12:00:00,4855.2,-550.0,-57.0,-100.0,-1600.0,518.2,554.7,270.6,1733.4,11288.525,1577.0,-134.5,-59.9,15.0,1905.8,4901.9,592.675,7068.4
2022-12-13 13:00:00,4861.625,-50.0,-56.0,0.0,-1600.0,1093.3,560.7,246.6,1761.1,10607.475,1558.75,-73.9,-59.9,30.3,1938.725,4503.408,520.75,7067.4
2022-12-13 14:00:00,4828.65,25.0,-72.0,0.0,-1600.0,1359.8,557.7729999999999,247.0,1757.933,9851.85,1551.25,-95.7,-9.9,30.5,1817.825,4503.85,596.275,7067.4
2022-12-13 15:00:00,3707.05,-100.0,-71.0,0.0,-1650.0,1629.6,555.6,246.4,1751.483,9742.925,1567.5,-47.0,-9.9,32.7,1517.9,4687.0,1402.325,7067.4
2022-12-13 16:00:00,3825.025,-275.0,-70.0,0.0,-1650.0,1707.2,555.7,245.9,1765.4,9565.95,1570.0,-62.4,-9.9,32.5,856.75,4924.825,1514.65,7068.4
2022-12-13 17:00:00,4779.325,-75.0,-72.0,0.0,-1650.0,2369.5,556.5,247.1,1765.5,9814.375,1565.0,-148.7,-9.9,18.2,261.625,4555.85,913.7249999999999,7069.4
2022-12-13 18:00:00,5168.8,-300.0,-56.0,-260.0,-1600.0,2390.5,557.095,249.7,1776.0,10779.425,1570.0,-172.4,-9.9,0.0,37.825,4391.65,1339.8,7071.4
2022-12-13 19:00:00,5326.3,50.0,-59.0,-600.0,-1600.0,2247.0,559.625,249.5,1783.6,10787.975,1577.5,-120.8,-9.9,0.0,9.0,4412.950000000001,1438.275,7073.1
2022-12-13 20:00:00,5030.225,0.0,-58.0,-600.0,-1600.0,2119.6,553.8,244.3,1767.1,11855.625,1558.1,-126.3,-9.9,0.0,2.6,4334.700000000001,1312.65,7072.1
2022-12-13 21:00:00,4439.6,0.0,-53.0,-260.0,-1600.0,2122.0,556.8,247.1,1758.2,12181.725,1528.175,-167.8,-460.4,0.0,1.1,3513.75,1305.55,7073.1
2022-12-13 22:00:00,3225.925,225.0,-63.0,0.0,-1600.0,1444.1,519.2,248.7,1696.6,12622.025,1402.5,-179.0,-649.642,0.0,0.9,1895.0,512.0250000000001,7072.1
2022-12-13 23:00:00,3100.05,300.0,-55.0,0.0,-1600.0,500.6,512.7,250.3,1690.835,12905.8,1175.0,-128.0,-1736.383,0.0,5.6,1591.5,72.5,7074.1
2022-12-14 00:00:00,3197.8,225.0,-52.0,0.0,-1950.0,879.1,487.9,232.3,1446.7,13907.625,1074.1,-81.6,-3047.525,0.0,0.1,918.0,0.0,7071.7
2022-12-14 01:00:00,3068.1,262.5,-48.0,-200.0,-1950.0,612.0,469.1,228.5,1347.6,14232.775,890.1,-61.2,-3816.975,0.0,0.1,752.75,0.0,7070.7
2022-12-14 02:00:00,2796.55,225.0,-45.0,0.0,-1950.0,831.3,467.6,227.5,1346.2,13453.85,890.0,-61.2,-3874.9,0.0,0.1,754.0,0.0,7071.7
2022-12-14 03:00:00,2082.125,200.0,-33.0,0.0,-1462.5,621.3,348.45,171.225,1009.575,9924.425,667.5,-45.90000000000001,-2943.675,0.0,0.07500000000000001,564.75,0.0,5303.775
2022-12-14 04:00:00,2301.9,250.0,-33.0,0.0,-1725.0,662.325,350.7,166.95,1027.5,9696.325,667.5,-45.90000000000001,-2940.175,0.0,0.07500000000000001,587.0,0.0,5303.025
2022-12-14 05:00:00,3331.525,0.0,-45.0,0.0,-2300.0,973.8,479.1,219.5,1341.7,13773.175,890.0,-81.6,-3863.9,0.0,0.1,825.0,0.0,7071.7
2022-12-14 06:00:00,3715.175,-25.0,-51.0,-150.0,-1350.0,1158.5,468.6,216.5,1380.6,14212.95,954.175,-128.0,-2999.925,0.0,0.1,1053.225,0.0,7070.7
2022-12-14 07:00:00,4171.450000000001,-500.0,-65.0,0.0,-1350.0,1576.8,492.7,225.15,1568.4,13516.25,1166.875,-179.0,-976.6500000000001,0.1,2.3,1902.275,517.5,7071.7
2022-12-14 08:00:00,4449.724999999999,-1050.0,-74.0,0.0,-1350.0,1682.8,478.8,217.9,1644.9,12551.625,1431.275,-204.0,-217.125,0.1,214.15,2897.8,1205.475,7071.7
2022-12-14 09:00:00,4898.8,-1875.0,-67.0,0.0,-1350.0,1475.3,516.0,217.9,1656.2,11299.45,1575.0,-204.0,-250.05,0.1,1532.1,3502.3,1329.5,7071.7
2022-12-14 10:00:00,4900.325,-1936.2,-69.0,0.0,-1350.0,1327.6,515.5,217.6,1649.1,10407.2,1585.0,-116.3,-14.1,4.0,3315.6,2813.1,1076.025,7070.0
2022-12-14 11:00:00,4725.8,-1550.0,-68.0,0.0,-1400.0,1228.2,504.9,214.4,1644.2,9783.225,1585.0,-86.4,-42.1,12.6,4192.675,2886.917,450.2,7068.0
2022-12-14 12:00:00,4469.3,-1075.0,-67.0,0.0,-1400.0,836.8,508.7,214.3,1627.2,9808.4,1585.0,-88.5,-39.1,11.4,4657.0,2673.325,473.5,7066.0
2022-12-14 13:00:00,4239.125,-925.0,-65.0,0.0,-1400.0,1189.1,470.8,215.0,1625.3,9433.575,1585.0,-204.0,-38.2,11.4,4490.8,3365.008,352.7,7064.0
2022-12-14 14:00:00,4673.6,-1070.025,-76.0,0.0,-1400.0,1135.2,476.1,215.7,1630.4,9044.0,1585.0,-204.0,-13.2,12.2,3905.5,3680.65,401.3,7060.0
2022-12-14 15:00:00,5099.4,-1200.0,-76.0,0.0,-1500.0,1629.0,478.6,215.9,1654.8,8659.9,1636.8,-204.0,-13.2,11.8,3030.1,3690.9,633.9,7057.0
2022-12-14 16:00:00,5528.6,-1131.85,-75.0,0.0,-1500.0,1621.3,508.3,215.4,1664.5,7889.75,1640.0,-204.0,-55.7,10.5,1674.25,4523.3,1205.75,7055.0
2022-12-14 17:00:00,5987.575000000001,-1061.9,-78.0,0.0,-1500.0,1860.1,543.4,218.7,1722.5,7400.075,1643.75,-108.0,-13.2,9.8,416.15,5598.725,1468.0,7055.0
2022-12-14 18:00:00,6526.1,-748.275,-68.0,0.0,-1525.0,1713.9,558.6,221.9,1744.1,7700.225,1640.0,-40.8,-26.2,9.1,27.95,5535.9,1924.525,7053.0
2022-12-14 19:00:00,6582.7,-346.0,-71.0,-450.0,-1500.0,1676.1,549.2,226.6,1761.6,8158.075,1640.0,-40.8,-39.2,9.0,254.3,5324.95,1998.075,7057.0
2022-12-14 20:00:00,6618.8,-116.0,-71.0,-450.0,-1500.0,1524.2,536.5,229.1,1756.1,8704.875,1655.0,-40.8,-39.2,9.0,4.0,5289.549999999999,1985.975,7064.0
2022-12-14 21:00:00,5921.525000000001,475.0,-65.0,-180.0,-1500.0,1450.0,548.2,230.8,1723.9,8858.0,1640.0,-40.8,-52.2,9.0,2.3,4534.549999999999,1113.275,7062.0
2022-12-14 22:00:00,5248.5,400.0,-71.0,0.0,-1600.0,848.6,534.5,229.2,1622.8,9154.075,1560.0,-179.0,-325.45,9.0,2.1,3594.3,627.275,7064.0
2022-12-14 23:00:00,4422.05,227.325,-63.0,0.0,-1600.0,431.0,534.0,230.0,1609.3,9305.65,1525.0,-128.0,-480.7,9.0,0.7,2764.775,95.0,7066.0
2022-12-15 00:00:00,3101.8,-275.0,-53.0,0.0,-2200.0,747.7,518.7,216.3,1641.4,10438.05,1547.5,-100.7,-1181.75,9.0,0.3,2501.2,280.0,7053.8
2022-12-15 01:00:00,2870.35,-271.325,-49.0,0.0,-2200.0,142.2,498.7,216.7,1605.1,11036.3,1567.4,-82.0,-1586.467,9.0,0.3,2213.75,59.5,7052.8
2022-12-15 02:00:00,2777.475,-300.0,-46.0,0.0,-2200.0,331.8,498.2,215.8,1605.1,10974.9,1567.3,-62.0,-2454.0,9.0,0.3,1944.475,0.0,7053.8
2022-12-15 03:00:00,2794.925,-274.625,-45.0,0.0,-2200.0,442.8,490.45,216.6,1605.9,10735.025,1576.25,-62.0,-3090.125,9.0,0.3,2141.725,0.0,7055.8
2022-12-15 04:00:00,2865.9,-275.0,-45.0,0.0,-2200.0,679.6,488.1,215.5,1625.1,9761.025,1571.25,-62.0,-2452.3,9.0,0.3,2209.225,0.0,7052.8
2022-12-15 05:00:00,2857.0,0.6500000000000057,-46.0,0.0,-2200.0,994.6,488.4,215.7,1639.5,8835.45,1582.9,-82.0,-1434.5,9.0,0.3,2509.75,0.0,7054.8
2022-12-15 06:00:00,3040.9,50.275,-52.0,0.0,-1650.0,1536.1,503.3,214.1,1680.7,7805.825,1563.775,-99.6,-1001.75,2.0,0.3,3949.1,340.0,7054.8
2022-12-15 07:00:00,4312.55,-274.55,-66.0,0.0,-1650.0,1781.4,527.4,209.2,1694.4,7467.45,1560.0,-40.8,-409.2,0.1,2.5,6066.625,540.375,7055.8
2022-12-15 08:00:00,5347.1,-656.375,-75.0,0.0,-1650.0,1522.2,535.058,208.4,1698.1,6723.2,1560.0,-40.8,-13.2,0.0,164.925,7546.5,844.0749999999999,7054.8
2022-12-15 09:00:00,5293.4,-875.0,-68.0,0.0,-1650.0,1196.4,526.8,178.3,1692.5,6636.85,1563.2,-40.8,-13.2,0.1,1430.95,7753.9,495.1,7055.8
2022-12-15 10:00:00,5236.9,-1112.5,-70.0,0.0,-1650.0,-33.6,552.3,175.3,1691.0,6291.2,1560.0,-40.8,-264.525,0.7,3333.925,7745.5,657.5,7055.8
2022-12-15 11:00:00,5046.0,-1074.35,-68.0,0.0,-1850.0,-74.3,551.4,175.1,1683.1,6412.675,1560.0,-40.8,-199.3,1.9,4181.475,7383.475,188.2,7055.8
2022-12-15 12:00:00,4305.4,-725.0,-67.0,0.0,-1850.0,-788.7,557.4,182.7,1683.2,7020.7,1560.0,-40.8,-646.725,2.1,4781.05,7641.1,276.0,7053.8
2022-12-15 13:00:00,4187.975,-512.5,-66.0,0.0,-1850.0,-1133.9,557.9,202.8,1693.7,7621.425,1560.0,-65.5,-975.5250000000001,6.6,4899.2,7544.4,98.0,7051.8
2022-12-15 14:00:00,4001.45,201.8,-77.0,0.0,-1850.0,-1061.0,568.0,213.5,1659.75,7554.55,1560.0,-80.3,-1503.025,4.2,4651.725,7459.3,95.2,7051.8
2022-12-15 15:00:00,4077.675,129.55,-76.0,0.0,-1750.0,-883.5,569.4,218.2,1654.3,7141.825,1561.25,-87.1,-1559.625,1.7,4033.2,7580.375,514.6,7050.7
2022-12-15 16:00:00,5071.15,-422.8,-76.0,0.0,-1750.0,-731.0,569.0,221.8,1642.0,6666.275,1560.0,-79.1,-1049.2,3.1,2508.7,8537.275,309.0,7050.7
2022-12-15 17:00:00,6343.224999999999,-418.85,-78.0,0.0,-1750.0,-627.7,572.9,222.4,1680.6,6313.85,1570.0,-40.8,-340.2,3.1,662.775,8934.9,547.85,7050.7
2022-12-15 18:00:00,6396.1,-285.525,-68.0,0.0,-1400.0,-183.9,574.7,222.5,1693.5,6468.650000000001,1570.0,-40.8,-117.2,0.7,23.4,8748.7,1187.55,7050.7
2022-12-15 19:00:00,6526.1,-100.0,-72.0,-600.0,-1400.0,-242.8,584.0,222.7,1711.5,6687.5,1572.5,-40.8,-117.2,0.0,4.8,8820.45,1596.1,7050.7
2022-12-15 20:00:00,6499.4,-48.475,-71.0,-600.0,-1400.0,-402.2,568.9,226.1,1716.1,6907.032999999999,1567.5,-40.8,-13.2,0.2,3.1,9108.075,1426.8,7050.7
2022-12-15 21:00:00,5880.8,75.0,-65.0,-300.0,-1400.0,-177.0,574.4,227.1,1697.2,7164.35,1560.0,-40.8,-244.95,2.3,2.4,8781.15,766.25,7046.8
2022-12-15 22:00:00,5466.8,125.0,-71.0,0.0,-1400.0,-398.2,566.3,229.8,1664.7,7276.8,1560.0,-109.3,-551.2,0.0,2.2,7118.3,95.0,7047.8
2022-12-15 23:00:00,4722.25,-50.0,-63.0,0.0,-1400.0,-62.6,564.6,230.2,1654.7,7377.85,1560.0,-128.0,-445.95,0.0,2.2,4958.5,158.0,7046.7
2022-12-16 00:00:00,4354.725,-800.0,-51.0,0.0,-2590.0,1423.6,532.5,229.0,1662.5,7887.225,1560.0,-40.8,-337.2,0.0,5.1,3418.875,9.475,7057.5
2022-12-16 01:00:00,2966.05,-725.0,-47.0,0.0,-2590.0,1809.0,514.2,230.5,1662.8,7882.825,1563.325,-59.6,-556.35,0.0,5.1,3254.175,92.875,7051.6
2022-12-16 02:00:00,2759.4,-825.0,-44.0,0.0,-2590.0,1627.2,508.8,229.5,1633.5,7879.925,1589.1,-62.0,-1054.2,0.0,5.1,3370.175,66.3,7052.6
2022-12-16 03:00:00,2738.1,-950.0,-43.0,0.0,-2590.0,1956.0,492.8,230.3,1632.8,7910.05,1584.7,-62.0,-1499.2,0.0,5.1,3279.45,0.0,7052.6
2022-12-16 04:00:00,2697.15,-650.0,-43.0,0.0,-1800.0,2078.9,492.933,229.2,1647.7,7391.1,1562.5,-62.0,-1742.925,0.0,5.1,2949.875,0.0,7051.6
2022-12-16 05:00:00,2775.6,-825.0,-44.0,0.0,-1800.0,2470.3,456.5,229.4,1649.1,7333.775,1583.7,-62.0,-1744.45,0.0,5.1,3213.275,2.25,7050.6
2022-12-16 06:00:00,3503.3,-775.0,-50.0,100.0,-1550.0,2479.6,455.8,227.8,1650.1,7389.3,1578.725,-102.0,-1067.45,0.0,5.1,3826.15,164.925,7049.6
2022-12-16 07:00:00,6255.424999999999,-550.0,-63.0,0.0,-1550.0,2771.1,482.0,228.0,1674.4,7069.275,1585.0,-153.0,-833.2,0.1,5.3,4796.5,143.0,7051.6
2022-12-16 08:00:00,6432.1,-425.0,-72.0,0.0,-1550.0,3510.0,522.6,227.2,1680.9,6866.375,1590.0,-82.3,-310.125,0.0,194.85,5440.3,112.9,7054.6
2022-12-16 09:00:00,6351.6,-900.0,-44.0,0.0,-1550.0,2690.3,547.5,224.4,1671.125,6790.6,1590.0,-66.3,-217.025,0.0,1449.8,5933.025,244.0,7052.6
2022-12-16 10:00:00,5411.025,-850.0,-47.0,0.0,-1550.0,2416.5,557.5,224.4,1661.567,6542.3,1560.0,-67.3,-422.125,5.5,3232.85,5745.6,163.2,7051.5
2022-12-16 11:00:00,4743.3,-825.0,-46.0,0.0,-2200.0,2148.8,540.7,225.4,1647.5,6414.125,1574.175,-128.0,-66.69999999999999,24.2,4413.2,5740.95,216.75,7048.6
2022-12-16 12:00:00,4955.725,-700.0,-46.0,0.0,-2200.0,1631.9,534.1,225.0,1647.1,6173.025,1561.25,-128.0,-68.7,51.4,4893.15,5827.125,150.125,7043.6
2022-12-16 13:00:00,4815.6,-425.0,-45.0,0.0,-2200.0,1709.7,532.4,223.8,1650.992,6041.175,1560.7,-128.0,-287.9,64.7,4989.825000000001,5679.8,95.1,7043.5
2022-12-16 14:00:00,4962.85,-450.0,-75.0,0.0,-2200.0,1512.9,541.7,224.5,1661.5,5915.025,1574.4,-153.0,-371.2,65.6,4545.05,5938.767,92.225,7037.5
2022-12-16 15:00:00,5023.325,-700.0,-74.0,0.0,-2100.0,988.8,541.0,225.3,1661.2,5683.875,1560.0,-179.0,-94.2,60.1,3907.8,6472.8,196.9,7037.5
2022-12-16 16:00:00,5142.5,-675.0,-73.0,0.0,-2100.0,553.5,564.4,224.7,1675.7,5421.025,1638.4,-40.8,-83.3,50.3,2360.975,7391.625,813.0500000000001,7037.5
2022-12-16 17:00:00,6586.625,-900.0,-75.0,0.0,-2100.0,465.8,566.5,225.3,1674.0,5774.35,1641.325,-40.8,-13.2,17.2,617.525,8103.925,931.05,7039.5
2022-12-16 18:00:00,7065.4,-1255.0,-60.0,-400.0,-2100.0,1123.7,576.2,228.2,1678.9,6345.0,1648.6,-40.8,-13.2,1.3,147.8,8342.15,1488.25,7045.5
2022-12-16 19:00:00,7114.9,-612.5,-63.0,-650.0,-2100.0,1017.9,578.2,228.4,1659.5,6518.5,1645.1,-40.8,-13.2,2.8,9.4,8438.25,1297.05,7051.5
2022-12-16 20:00:00,7118.75,-625.0,-63.0,-650.0,-2100.0,976.8,578.0,226.5,1692.6,6521.3,1645.0,-40.8,-13.2,0.0,8.1,8333.8,1419.35,7053.5
2022-12-16 21:00:00,6936.85,-737.5,-56.0,-450.0,-2100.0,977.0,579.2,227.2,1692.4,6185.375,1635.0,-40.8,-13.2,0.0,7.3,8057.625,1093.45,7059.5
2022-12-16 22:00:00,6569.6,-575.0,-68.0,-300.0,-2100.0,686.1,567.9,227.0,1680.7,5742.4,1560.0,-78.4,-42.7,0.0,7.1,6876.05,432.75,7060.6
2022-12-16 23:00:00,6065.9,-375.0,-59.0,-160.0,-2100.0,86.4,564.9,227.4,1674.9,5205.725,1560.0,-40.8,-13.2,0.0,5.7,5461.625,997.05,7058.6
2022-12-17 00:00:00,5114.5,-300.0,-52.0,0.0,-2150.0,1385.9,567.7,231.8,1697.0,4450.0,1560.0,-40.8,-179.45,0.0,0.1,5195.474999999999,160.175,7057.2
2022-12-17 01:00:00,3960.8,-225.0,-48.0,0.0,-2150.0,1702.3,551.9,233.0,1693.8,3766.125,1560.0,-40.8,-263.2,0.0,0.1,4923.2,474.075,7052.3
2022-12-17 02:00:00,3408.5,-275.0,-45.0,0.0,-2150.0,1970.5,542.9,232.1,1692.6,3106.55,1560.0,-40.8,-517.2,0.0,0.1,5108.7,193.05,7052.3
2022-12-17 03:00:00,3156.05,-250.0,-43.0,0.0,-2150.0,2125.0,528.5,233.2,1691.9,2578.85,1560.0,-40.8,-529.7,0.0,0.1,4963.3,201.6,7053.2
2022-12-17 04:00:00,3155.7,-350.0,-42.0,0.0,-2497.0,2075.9,532.1,233.2,1692.3,2149.8,1560.0,-40.8,-514.0,0.0,0.1,5232.25,397.1,7052.3
